1734728188.507621,0
1734728188.619639,10
1734728188.737348,11
1734728188.855776,11
1734728188.979710,9
1734728189.105330,11
1734728189.224960,13
1734728189.345277,12
1734728189.473358,13
1734728189.592481,11
1734728189.711354,11
1734728189.835929,10
1734728189.957172,11
1734728190.077726,7
1734728190.203238,5
1734728190.323426,5
1734728190.447221,5
1734728190.568883,5
1734728190.692978,7
1734728190.813221,7
1734728190.933447,8
1734728191.054904,7
1734728191.175210,5
1734728191.296211,6
1734728191.414160,6
1734728191.535156,6
1734728191.655477,6
1734728191.773180,6
1734728191.886970,5
1734728192.008208,6
1734728192.127193,5
1734728192.246594,6
1734728192.365412,6
1734728192.488199,6
1734728192.610194,5
1734728192.732626,7
1734728192.853584,7
1734728192.961454,7
1734728193.078794,7
1734728193.198237,6
1734728193.328471,8
1734728193.446834,7
1734728193.565099,7
1734728193.683278,6
1734728193.792619,7
1734728193.911134,6
1734728194.033530,6
1734728194.166410,6
1734728194.286372,8
1734728194.405761,7
1734728194.531655,7
1734728194.663199,8
1734728194.804781,9
1734728194.923902,7
1734728195.030797,10
1734728195.160424,7
1734728195.282059,7
1734728195.413482,8
1734728195.534281,7
1734728195.654825,6
1734728195.776340,7
1734728195.897214,6
1734728196.015345,6
1734728196.133004,6
1734728196.250533,6
1734728196.370556,7
1734728196.491394,7
1734728196.608786,7
1734728196.727526,7
1734728196.854422,6
1734728196.965919,6
1734728197.076077,6
1734728197.196056,5
1734728197.322982,7
1734728197.445466,7
1734728197.563845,6
1734728197.682810,4
1734728197.806784,6
1734728197.924640,6
1734728198.043552,6
1734728198.161502,6
1734728198.280195,5
1734728198.402230,6
1734728198.522714,6
1734728198.637962,3
1734728198.751887,3
1734728198.865083,3
1734728198.985188,7
1734728199.104648,10
1734728199.222587,11
1734728199.343716,11
1734728199.459899,11
1734728199.573031,11
1734728199.691406,12
1734728199.805280,13
1734728199.928616,14
1734728200.035771,14
1734728200.153083,14
1734728200.273151,13
1734728200.384981,11
1734728200.503461,9
1734728200.624652,9
1734728200.749904,8
1734728200.878486,10
1734728200.999392,10
1734728201.123107,8
1734728201.241472,11
1734728201.360117,11
1734728201.478769,10
1734728201.605014,10
1734728201.726687,12
1734728201.845792,10
1734728201.978461,11
1734728202.104582,10
1734728202.215088,11
1734728202.335737,12
1734728202.457422,12
1734728202.580871,12
1734728202.702385,11
1734728202.825914,10
1734728202.946892,11
1734728203.070014,12
1734728203.190041,11
1734728203.318166,10
1734728203.440943,10
1734728203.561882,12
1734728203.685162,12
1734728203.804576,12
1734728203.927115,10
1734728204.041153,10
1734728204.156657,11
1734728204.268018,11
1734728204.383074,12
1734728204.500768,11
1734728204.620077,10
1734728204.738182,10
1734728204.856842,11
1734728204.975680,13
1734728205.095249,10
1734728205.216401,10
1734728205.338896,9
1734728205.460385,10
1734728205.580742,11
1734728205.700091,14
1734728205.841296,11
1734728205.962298,11
1734728206.085940,12
1734728206.205347,13
1734728206.325509,13
1734728206.445384,11
1734728206.565012,13
1734728206.685657,10
1734728206.808330,11
1734728206.928598,12
1734728207.049832,10
1734728207.175386,10
1734728207.296624,10
1734728207.417026,9
1734728207.537928,11
1734728207.662566,9
1734728207.787277,11
1734728207.912175,12
1734728208.033729,10
1734728208.156428,9
1734728208.280261,11
1734728208.401371,9
1734728208.522987,11
1734728208.642833,12
1734728208.771786,10
1734728208.889586,5
1734728209.010026,3
1734728209.131967,3
1734728209.255359,6
1734728209.381009,9
1734728209.507421,9
1734728209.632457,11
1734728209.753806,11
1734728209.874087,11
1734728209.992357,11
